Time	Channel A	Channel B
(s)	(V)	(V)

0.01066000	3.38305900	7.18319400
0.01068000	3.38305900	7.18319400
0.01070000	3.38305900	7.18319400
0.01072000	3.38305900	7.18319400
0.01074000	3.46979600	7.26962300
0.01076000	3.38305900	7.26962300
0.01078000	3.38305900	7.26962300
0.01080000	3.46979600	7.26962300
0.01082000	3.46979600	7.26962300
0.01084000	3.46979600	7.35605300
0.01086000	3.46979600	7.35605300
0.01088000	3.46979600	7.35605300
0.01090000	3.46979600	7.35605300
0.01092000	3.46979600	7.35605300
0.01094000	3.46979600	7.35605300
0.01096000	3.46979600	7.35605300
0.01098000	3.55653300	7.35605300
0.01100000	3.55653300	7.35605300
0.01102000	3.55653300	7.35605300
0.01104000	3.55653300	7.35605300
0.01106000	3.55653300	7.35605300
0.01108000	3.55653300	7.35605300
0.01110000	3.55653300	7.35605300
0.01112000	3.55653300	7.35605300
0.01114000	3.55653300	7.35605300
0.01116000	3.55653300	7.35605300
0.01118000	3.55653300	7.35605300
0.01120000	3.55653300	7.35605300
0.01122000	3.64327000	7.26962300
0.01124000	3.55653300	7.26962300
0.01126000	3.64327000	7.26962300
0.01128000	3.64327000	7.26962300
0.01130000	3.64327000	7.26962300
0.01132000	3.64327000	7.18319400
0.01134000	3.64327000	7.18319400
0.01136000	3.64327000	7.18319400
0.01138000	3.64327000	7.18319400
0.01140000	3.64327000	7.09645700
0.01142000	3.73000700	7.09645700
0.01144000	3.73000700	7.09645700
0.01146000	3.73000700	7.01002700
0.01148000	3.73000700	6.92359700
0.01150000	3.73000700	6.92359700
0.01152000	3.73000700	6.92359700
0.01154000	3.73000700	6.92359700
0.01156000	3.73000700	6.83686000
0.01158000	3.73000700	6.83686000
0.01160000	3.73000700	6.75043100
0.01162000	3.73000700	6.75043100
0.01164000	3.81674500	6.66369300
0.01166000	3.81674500	6.66369300
0.01168000	3.81674500	6.57726400
0.01170000	3.81674500	6.49083400
0.01172000	3.81674500	6.49083400
0.01174000	3.81674500	6.40409700
0.01176000	3.81674500	6.40409700
0.01178000	3.81674500	6.31766700
0.01180000	3.81674500	6.31766700
0.01182000	3.81674500	6.23123800
0.01184000	3.90348200	6.14450000
0.01186000	3.90348200	6.05807100
0.01188000	3.90348200	6.05807100
0.01190000	3.90348200	5.97133400
0.01192000	3.90348200	5.88490400
0.01194000	3.90348200	5.88490400
0.01196000	3.90348200	5.79847400
0.01198000	3.90348200	5.79847400
0.01200000	3.90348200	5.71173700
0.01202000	3.90348200	5.62530800
0.01204000	3.90348200	5.62530800
0.01206000	3.90348200	5.53887800
0.01208000	3.90348200	5.45214100
0.01210000	3.99021900	5.36571100
0.01212000	3.99021900	5.36571100
0.01214000	3.99021900	5.27897400
0.01216000	3.99021900	5.27897400
0.01218000	3.99021900	5.19254400
0.01220000	3.99021900	5.10611500
0.01222000	3.99021900	5.01937700
0.01224000	3.99021900	5.01937700
0.01226000	4.07695600	4.93294800
0.01228000	3.99021900	4.84651800
0.01230000	4.07695600	4.84651800
0.01232000	4.07695600	4.75978100
0.01234000	4.07695600	4.75978100
0.01236000	4.07695600	4.67335100
0.01238000	4.07695600	4.67335100
0.01240000	4.07695600	4.58661400
0.01242000	4.07695600	4.58661400
0.01244000	4.07695600	4.50018500
0.01246000	4.07695600	4.50018500
0.01248000	4.16369300	4.41375500
0.01250000	4.16369300	4.41375500
0.01252000	4.16369300	4.32701800
0.01254000	4.16369300	4.32701800
0.01256000	4.16369300	4.24058800
0.01258000	4.16369300	4.24058800
0.01260000	4.16369300	4.24058800
0.01262000	4.16369300	4.15415900
0.01264000	4.16369300	4.15415900
0.01266000	4.16369300	4.15415900
0.01268000	4.16369300	4.15415900
0.01270000	4.25043100	4.06742100
0.01272000	4.25043100	4.06742100
0.01274000	4.25043100	4.06742100
0.01276000	4.25043100	4.06742100
0.01278000	4.25043100	4.06742100
0.01280000	4.25043100	4.06742100
0.01282000	4.25043100	4.06742100
0.01284000	4.25043100	4.06742100
0.01286000	4.25043100	4.06742100
0.01288000	4.25043100	4.06742100
0.01290000	4.33716800	4.06742100
0.01292000	4.33716800	4.06742100
0.01294000	4.33716800	4.06742100
0.01296000	4.33716800	4.06742100
0.01298000	4.33716800	4.06742100
0.01300000	4.33716800	4.06742100
0.01302000	4.33716800	4.15415900
0.01304000	4.33716800	4.15415900
0.01306000	4.33716800	4.15415900
0.01308000	4.33716800	4.15415900
0.01310000	4.42390500	4.15415900
0.01312000	4.33716800	4.24058800
0.01314000	4.33716800	4.24058800
0.01316000	4.42390500	4.32701800
0.01318000	4.42390500	4.32701800
0.01320000	4.42390500	4.32701800
0.01322000	4.42390500	4.41375500
0.01324000	4.42390500	4.41375500
0.01326000	4.42390500	4.50018500
0.01328000	4.42390500	4.50018500
0.01330000	4.42390500	4.58661400
0.01332000	4.42390500	4.58661400
0.01334000	4.42390500	4.67335100
0.01336000	4.51095000	4.67335100
0.01338000	4.51095000	4.75978100
0.01340000	4.51095000	4.75978100
0.01342000	4.51095000	4.84651800
0.01344000	4.51095000	4.84651800
0.01346000	4.51095000	4.93294800
0.01348000	4.51095000	4.93294800
0.01350000	4.51095000	5.01937700
0.01352000	4.51095000	5.10611500
0.01354000	4.51095000	5.10611500
0.01356000	4.59768700	5.19254400
0.01358000	4.51095000	5.27897400
0.01360000	4.59768700	5.27897400
0.01362000	4.59768700	5.36571100
0.01364000	4.59768700	5.45214100
0.01366000	4.59768700	5.45214100
0.01368000	4.59768700	5.45214100
0.01370000	4.59768700	5.53887800
0.01372000	4.59768700	5.62530800
0.01374000	4.59768700	5.62530800
0.01376000	4.68442400	5.71173700
0.01378000	4.59768700	5.79847400
0.01380000	4.68442400	5.79847400
0.01382000	4.68442400	5.88490400
0.01384000	4.68442400	5.88490400
0.01386000	4.68442400	5.97133400
0.01388000	4.68442400	6.05807100
0.01390000	4.68442400	6.05807100
0.01392000	4.68442400	6.14450000
0.01394000	4.77116200	6.14450000
0.01396000	4.68442400	6.23123800
0.01398000	4.68442400	6.23123800
0.01400000	4.77116200	6.31766700
0.01402000	4.77116200	6.31766700
0.01404000	4.77116200	6.40409700
0.01406000	4.77116200	6.40409700
0.01408000	4.77116200	6.49083400
0.01410000	4.77116200	6.49083400
0.01412000	4.77116200	6.57726400
0.01414000	4.77116200	6.57726400
0.01416000	4.77116200	6.66369300
0.01418000	4.77116200	6.66369300
0.01420000	4.85789900	6.75043100
0.01422000	4.85789900	6.75043100
0.01424000	4.85789900	6.83686000
0.01426000	4.85789900	6.83686000
0.01428000	4.85789900	6.83686000
0.01430000	4.85789900	6.92359700
0.01432000	4.85789900	6.92359700
0.01434000	4.85789900	7.01002700
0.01436000	4.85789900	7.01002700
0.01438000	4.85789900	7.01002700
0.01440000	4.85789900	7.01002700
0.01442000	4.94463600	7.09645700
0.01444000	4.94463600	7.09645700
0.01446000	4.94463600	7.09645700
0.01448000	4.94463600	7.18319400
0.01450000	4.94463600	7.18319400
0.01452000	4.94463600	7.18319400
0.01454000	4.94463600	7.26962300
0.01456000	4.94463600	7.26962300
0.01458000	4.94463600	7.26962300
0.01460000	4.94463600	7.26962300
0.01462000	5.03137300	7.35605300
0.01464000	5.03137300	7.35605300
0.01466000	5.03137300	7.26962300
0.01468000	5.03137300	7.35605300
0.01470000	5.03137300	7.35605300
0.01472000	5.03137300	7.35605300
0.01474000	5.03137300	7.44279100
0.01476000	5.03137300	7.35605300
0.01478000	5.03137300	7.44279100
0.01480000	5.03137300	7.44279100
0.01482000	5.03137300	7.44279100
0.01484000	5.03137300	7.44279100
0.01486000	5.03137300	7.44279100
0.01488000	5.11811000	7.44279100
0.01490000	5.11811000	7.44279100
0.01492000	5.11811000	7.44279100
0.01494000	5.11811000	7.44279100
0.01496000	5.11811000	7.44279100
0.01498000	5.11811000	7.44279100
0.01500000	5.11811000	7.52922000
0.01502000	5.11811000	7.44279100
0.01504000	5.20484700	7.44279100
0.01506000	5.11811000	7.44279100
0.01508000	5.11811000	7.44279100
0.01510000	5.20484700	7.44279100
0.01512000	5.20484700	7.44279100
0.01514000	5.20484700	7.44279100
0.01516000	5.20484700	7.44279100
0.01518000	5.20484700	7.44279100
0.01520000	5.20484700	7.44279100
0.01522000	5.20484700	7.35605300
0.01524000	5.20484700	7.35605300
0.01526000	5.20484700	7.35605300
0.01528000	5.20484700	7.35605300
0.01530000	5.29158400	7.35605300
0.01532000	5.29158400	7.35605300
0.01534000	5.29158400	7.26962300
